eco	name	fen	moves	whiteWins	blackWins	draws
D07	Queen's Gambit Refused: Chigorin Defense, Modern Gambit	r1bqkb1r/ppp1pppp/2n2n2/8/2pP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq -	d2d4 d7d5 c2c4 b8c6 b1c3 d5c4 g1f3 g8f6	243	113	157
D07	Queen's Gambit Refused: Chigorin Defense	r1bqkbnr/ppp1pppp/2n5/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq -	d2d4 d7d5 c2c4 b8c6 b1c3	1125	530	588
D07	Queen's Gambit Refused: Chigorin Defense	r1bqkbnr/ppp1pppp/2n5/3p4/2PP4/8/PP2PPPP/RNBQKBNR w KQkq -	d2d4 d7d5 c2c4 b8c6	2774	1636	1711
D07	Queen's Gambit Refused: Chigorin Defense	r1bqkbnr/ppp1pppp/2n5/8/2pP4/2N5/PP2PPPP/R1BQKBNR w KQkq -	d2d4 d7d5 c2c4 b8c6 b1c3 d5c4	655	312	360
D07	Queen's Gambit Refused: Chigorin Defense, Tartakower Gambit	r1bqkbnr/ppp2ppp/2n5/3pp3/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq -	d2d4 d7d5 c2c4 b8c6 b1c3 e7e5	112	48	42
D08	Queen's Gambit Declined: Albin Countergambit, Balogh Variation	r1b1kbnr/ppp1qppp/2n5/4P3/2Pp4/5N2/PP1NPPPP/R1BQKB1R w KQkq -	d2d4 d7d5 c2c4 e7e5 d4e5 d5d4 g1f3 b8c6 b1d2 d8e7	8	2	1
D08	Queen's Gambit Declined: Albin Countergambit, Janowski Variation	r1bqkbnr/ppp3pp/2n2p2/4P3/2Pp4/5N2/PP1NPPPP/R1BQKB1R w KQkq -	d2d4 d7d5 c2c4 e7e5 d4e5 d5d4 g1f3 b8c6 b1d2 f7f6	18	10	1
D08	Queen's Gambit Declined: Albin Countergambit, Krenosz Variation	r3k1nr/ppp1qppp/2n5/4P3/1bPp4/5N1P/PP1BPPP1/R2QKB1R w KQkq -	d2d4 d7d5 c2c4 e7e5 d4e5 d5d4 g1f3 b8c6 b1d2 c8g4 h2h3 g4f3 d2f3 f8b4 c1d2 d8e7	7	0	2
D08	Queen's Gambit Refused: Albin Countergambit, Lasker Trap	rnbqk1nr/ppp2ppp/8/4P3/1bP5/4p3/PP1B1PPP/RN1QKBNR w KQkq -	d2d4 d7d5 c2c4 e7e5 d4e5 d5d4 e2e3 f8b4 c1d2 d4e3	13	54	8
D08	Queen's Gambit Refused: Albin Countergambit, Modern Line	r1bqkbnr/ppp2ppp/2n5/4P3/2Pp4/5N2/PP1NPPPP/R1BQKB1R b KQkq -	d2d4 d7d5 c2c4 e7e5 d4e5 d5d4 g1f3 b8c6 b1d2	218	118	69
D08	Queen's Gambit Refused: Albin Countergambit, Normal Line	rnbqkbnr/ppp2ppp/8/4P3/2Pp4/5N2/PP2PPPP/RNBQKB1R b KQkq -	d2d4 d7d5 c2c4 e7e5 d4e5 d5d4 g1f3	1664	1015	694
D08	Queen's Gambit Refused: Albin Countergambit	rnbqkbnr/ppp2ppp/8/3pp3/2PP4/8/PP2PPPP/RNBQKBNR w KQkq -	d2d4 d7d5 c2c4 e7e5	2113	1451	936
D08	Queen's Gambit Refused: Albin Countergambit, Tartakower Defense	rnbqkbnr/pp3ppp/8/2p1P3/2Pp4/5N2/PP2PPPP/RNBQKB1R w KQkq -	d2d4 d7d5 c2c4 e7e5 d4e5 d5d4 g1f3 c7c5	43	12	10
D09	Queen's Gambit Refused: Albin Countergambit, Fianchetto Variation, Be6 Line	r2qkbnr/ppp2ppp/2n1b3/4P3/2Pp4/5NP1/PP2PP1P/RNBQKB1R w KQkq -	d2d4 d7d5 c2c4 e7e5 d4e5 d5d4 g1f3 b8c6 g2g3 c8e6	283	154	95
D09	Queen's Gambit Refused: Albin Countergambit, Fianchetto Variation, Bf5 Line	r2qkbnr/ppp2ppp/2n5/4Pb2/2Pp4/5NP1/PP2PP1P/RNBQKB1R w KQkq -	d2d4 d7d5 c2c4 e7e5 d4e5 d5d4 g1f3 b8c6 g2g3 c8f5	56	28	15
D09	Queen's Gambit Refused: Albin Countergambit, Fianchetto Variation, Bg4 Line	r2qkbnr/ppp2ppp/2n5/4P3/2Pp2b1/5NP1/PP2PP1P/RNBQKB1R w KQkq -	d2d4 d7d5 c2c4 e7e5 d4e5 d5d4 g1f3 b8c6 g2g3 c8g4	234	125	64
D09	Queen's Gambit Refused: Albin Countergambit, Fianchetto Variation	r1bqkbnr/ppp2ppp/2n5/4P3/2Pp4/5NP1/PP2PP1P/RNBQKB1R b KQkq -	d2d4 d7d5 c2c4 e7e5 d4e5 d5d4 g1f3 b8c6 g2g3	856	495	360
D10	Slav Defense: Exchange Variation	rnbqkbnr/pp2pppp/2p5/3P4/3P4/8/PP2PPPP/RNBQKBNR b KQkq -	d2d4 d7d5 c2c4 c7c6 c4d5	2847	2324	5723
D10	Slav Defense	rnbqkbnr/pp2pppp/2p5/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq -	d2d4 d7d5 c2c4 c7c6 b1c3	12637	7575	10845
D10	Slav Defense	rnbqkbnr/pp2pppp/2p5/3p4/2PP4/8/PP2PPPP/RNBQKBNR w KQkq -	d2d4 d7d5 c2c4 c7c6	42431	24527	41149
D10	Slav Defense	rnbqkbnr/pp2pppp/2p5/8/2pP4/2N5/PP2PPPP/R1BQKBNR w KQkq -	d2d4 d7d5 c2c4 c7c6 b1c3 d5c4	638	470	492
D10	Slav Defense: Slav Gambit, Alekhine Attack	rnbqkbnr/pp2pppp/2p5/8/2pPP3/2N5/PP3PPP/R1BQKBNR b KQkq -	d2d4 d7d5 c2c4 c7c6 b1c3 d5c4 e2e4	294	152	206
D10	Slav Defense: Winawer Countergambit, Anti-Winawer Gambit	rnbqkbnr/pp3ppp/2p5/3pp3/2PPP3/2N5/PP3PPP/R1BQKBNR b KQkq -	d2d4 d7d5 c2c4 c7c6 b1c3 e7e5 e2e4	1	2	1
D10	Slav Defense: Winawer Countergambit	rnbqkbnr/pp3ppp/2p5/3pp3/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq -	d2d4 d7d5 c2c4 c7c6 b1c3 e7e5	247	151	161
D11	Slav Defense: Bonet Gambit	rnbqkb1r/pp2pppp/2p2n2/3p2B1/2PP4/5N2/PP2PPPP/RN1QKB1R b KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 c1g5	30	37	16
D11	Slav Defense: Breyer Variation	rnbqkb1r/pp2pppp/2p2n2/3p4/2PP4/5N2/PP1NPPPP/R1BQKB1R b KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1d2	343	159	253
D11	Slav Defense: Modern Line	rnbqkbnr/pp2pppp/2p5/3p4/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3	24872	13344	22714
D11	Slav Defense: Modern	rnbqkb1r/pp2pppp/2p2n2/3p4/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6	22772	12394	21496
D11	Slav Defense: Quiet Variation, Pin Defense	rn1qkb1r/pp2pppp/2p2n2/3p4/2PP2b1/4PN2/PP3PPP/RNBQKB1R w KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 e2e3 c8g4	866	512	1081
D11	Slav Defense: Quiet Variation	rnbqkb1r/pp2pppp/2p2n2/3p4/2PP4/4PN2/PP3PPP/RNBQKB1R b KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 e2e3	5911	3003	5707
D12	Queen's Gambit Declined: Slav, Amsterdam Variation	rn1qkb1r/pp1n1ppp/4p3/3pNb2/3P4/2N1P3/PP3PPP/R1BQKB1R w KQkq -	d2d4 d7d5 g1f3 g8f6 e2e3 c8f5 c2c4 c7c6 c4d5 c6d5 b1c3 e7e6 f3e5 f6d7	5	2	3
D12	Queen's Gambit Declined: Slav, Landau Variation	rnq1kb1r/pp3ppp/4pn2/3p1b2/3P4/NQ2PN2/PP1B1PPP/R3KB1R b KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 e2e3 c8f5 c4d5 c6d5 d1b3 d8c8 c1d2 e7e6 b1a3	0	0	1
D12	Slav Defense: Exchange Variation, Schallopp Variation	rn1qkb1r/pp2pppp/5n2/3p1b2/3P4/2N1PN2/PP3PPP/R1BQKB1R b KQkq -	d2d4 d7d5 g1f3 g8f6 e2e3 c8f5 c2c4 c7c6 c4d5 c6d5 b1c3	20	9	14
D12	Slav Defense: Quiet Variation, Schallopp Defense	rn1qkb1r/pp2pppp/2p2n2/3p1b2/2PP4/4PN2/PP3PPP/RNBQKB1R w KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 e2e3 c8f5	1765	1159	2054
D13	Slav Defense: Exchange Variation	rnbqkb1r/pp2pppp/5n2/3p4/3P4/5N2/PP2PPPP/RNBQKB1R w KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 c4d5 c6d5	374	304	1270
D14	Slav Defense: Exchange Variation, Symmetrical Line	r2qkb1r/pp2pppp/2n2n2/3p1b2/3P1B2/2N2N2/PP2PPPP/R2QKB1R w KQkq -	d2d4 d7d5 c2c4 c7c6 c4d5 c6d5 b1c3 g8f6 g1f3 b8c6 c1f4 c8f5	108	99	717
D14	Slav Defense: Exchange Variation, Trifunovic Variation	r2qk2r/pp3ppp/2n1pn2/3p1b2/1b1P1B2/1QN1PN2/PP3PPP/R3KB1R w KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 c4d5 c6d5 b1c3 b8c6 c1f4 c8f5 e2e3 e7e6 d1b3 f8b4	10	7	59
D15	Slav Defense: Alekhine Variation	rnbqkb1r/pp2pppp/2p2n2/8/2pP4/2N1PN2/PP3PPP/R1BQKB1R b KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 d5c4 e2e3	162	160	161
D15	Slav Defense: Chameleon Variation, Advance System	rnbqkb1r/1p2pppp/p1p2n2/2Pp4/3P4/2N2N2/PP2PPPP/R1BQKB1R b KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 a7a6 c4c5	637	363	655
D15	Slav Defense: Chameleon Variation	rnbqkb1r/1p2pppp/p1p2n2/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 a7a6	2233	1245	2361
D15	Slav Defense: Geller Gambit	rnbqkb1r/p3pppp/2p2n2/1p2P3/2pP4/2N2N2/PP3PPP/R1BQKB1R b KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 d5c4 e2e4 b7b5 e4e5	238	182	120
D15	Slav Defense: Geller Gambit	rnbqkb1r/pp2pppp/2p2n2/8/2pPP3/2N2N2/PP3PPP/R1BQKB1R b KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 d5c4 e2e4	297	230	140
D15	Slav Defense: Süchting Variation	rnb1kb1r/pp2pppp/1qp2n2/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 d8b6	66	29	32
D15	Slav Defense: Three Knights Variation	rnbqkb1r/pp2pppp/2p2n2/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3	13582	7584	12040
D15	Slav Defense: Two Knights Attack	rnbqkb1r/pp2pppp/2p2n2/8/2pP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 d5c4	4915	2995	4529
D16	Queen's Gambit Declined: Slav, Smyslov Variation	r2qkb1r/pp2pppp/n1p2n2/8/P1pPP1b1/2N2N2/1P3PPP/R1BQKB1R w KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 d5c4 a2a4 b8a6 e2e4 c8g4	110	50	67
D16	Slav Defense: Alapin Variation	rnbqkb1r/pp2pppp/2p2n2/8/P1pP4/2N2N2/1P2PPPP/R1BQKB1R b KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 d5c4 a2a4	4378	2545	4181
D16	Slav Defense: Smyslov Variation	r1bqkb1r/pp2pppp/n1p2n2/8/P1pP4/2N2N2/1P2PPPP/R1BQKB1R w KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 d5c4 a2a4 b8a6	172	118	122
D16	Slav Defense: Soultanbeieff Variation	rnbqkb1r/pp3ppp/2p1pn2/8/P1pP4/2N2N2/1P2PPPP/R1BQKB1R w KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 d5c4 a2a4 e7e6	249	150	378
D16	Slav Defense: Steiner Variation	rn1qkb1r/pp2pppp/2p2n2/8/P1pP2b1/2N2N2/1P2PPPP/R1BQKB1R w KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 d5c4 a2a4 c8g4	320	183	197
D17	Slav Defense: Czech Variation, Bled Attack	rn1qkb1r/pp2pppp/2p2n2/5b2/P1pP3N/2N5/1P2PPPP/R1BQKB1R b KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 d5c4 a2a4 c8f5 f3h4	372	145	291
D17	Slav Defense: Czech Variation, Carlsbad Variation, Morozevich Variation	r3kb1r/ppqn1p1p/2p5/4nbp1/P1N2B2/2N3P1/1P2PPBP/R2QK2R w KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 d5c4 a2a4 c8f5 f3e5 b8d7 e5c4 d8c7 g2g3 e7e5 d4e5 d7e5 c1f4 f6d7 f1g2 g7g5	173	80	160
D17	Slav Defense: Czech Variation, Carlsbad Variation	r3kb1r/ppqn1ppp/2p2n2/4pb2/P1NP4/2N3P1/1P2PP1P/R1BQKB1R w KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 d5c4 a2a4 c8f5 f3e5 b8d7 e5c4 d8c7 g2g3 e7e5	402	209	384
D17	Slav Defense: Czech Variation, Krause Attack, Fazekas Gambit	r2qkb1r/pp2pppp/n1p2n2/4Nb2/P1pPP3/2N5/1P3PPP/R1BQKB1R b KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 d5c4 a2a4 c8f5 f3e5 b8a6 e2e4	2	0	0
D17	Slav Defense: Czech Variation, Krause Attack	rn1qkb1r/pp2pppp/2p2n2/4Nb2/P1pP4/2N5/1P2PPPP/R1BQKB1R b KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 d5c4 a2a4 c8f5 f3e5	1504	820	1372
D17	Slav Defense: Czech Variation	rn1qkb1r/pp2pppp/2p2n2/5b2/P1pP4/2N2N2/1P2PPPP/R1BQKB1R w KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 d5c4 a2a4 c8f5	3550	2053	3433
D17	Slav Defense: Czech Variation, Wiesbaden Variation	rn1qkb1r/pp3ppp/2p1pn2/4Nb2/P1pP4/2N5/1P2PPPP/R1BQKB1R w KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 d5c4 a2a4 c8f5 f3e5 e7e6	459	198	406
D17	Slav Defense: Czech Variation, Wiesbaden Variation, Sharp Line	rn1qk2r/pp3ppp/2p1pn2/4Nb2/PbpPP3/2N2P2/1P4PP/R1BQKB1R b KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 d5c4 a2a4 c8f5 f3e5 e7e6 f2f3 f8b4 e2e4	175	65	152
D18	Slav Defense: Czech Variation, Classical System	rn1qkb1r/pp2pppp/2p2n2/5b2/P1pP4/2N1PN2/1P3PPP/R1BQKB1R b KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 d5c4 a2a4 c8f5 e2e3	1657	1066	1758
D18	Slav Defense: Czech Variation, Lasker Variation	r2qkb1r/pp2pppp/n1p2n2/5b2/P1pP4/2N1PN2/1P3PPP/R1BQKB1R w KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 d5c4 a2a4 c8f5 e2e3 b8a6	36	10	9
D19	Queen's Gambit Declined: Slav, Dutch, Sämisch Variation	rn1q1rk1/pp3ppp/2p1p3/5b2/PbBPn1P1/2N1PN2/1P2QP1P/R1B2RK1 b - -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 d5c4 a2a4 c8f5 e2e3 e7e6 f1c4 f8b4 e1g1 e8g8 d1e2 f6e4 g2g4	0	1	2
D19	Queen's Gambit Declined: Slav, Dutch Variation	rn1qk2r/pp3ppp/2p1pn2/5b2/PbBP4/2N1PN2/1P3PPP/R1BQ1RK1 b kq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 d5c4 a2a4 c8f5 e2e3 e7e6 f1c4 f8b4 e1g1	1351	904	1527
D19	Slav Defense: Czech Variation, Classical System, Main Line	rn1q1rk1/pp3ppp/2p1pn2/5b2/PbBP4/2N1PN2/1P2QPPP/R1B2RK1 b - -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 d5c4 a2a4 c8f5 e2e3 e7e6 f1c4 f8b4 e1g1 e8g8 d1e2	428	305	504
D20	Queen's Gambit Accepted: Accelerated Mannheim Variation	rnbqkbnr/ppp1pppp/8/8/Q1pP4/8/PP2PPPP/RNB1KBNR b KQkq -	d2d4 d7d5 c2c4 d5c4 d1a4	50	69	34
D20	Queen's Gambit Accepted: Central Variation, Alekhine System	rnbqkb1r/ppp1pppp/5n2/8/2pPP3/8/PP3PPP/RNBQKBNR w KQkq -	d2d4 d7d5 c2c4 d5c4 e2e4 g8f6	709	462	805
D20	Queen's Gambit Accepted: Central Variation, Greco Variation	rnbqkbnr/p1p1pppp/8/1p6/2pPP3/8/PP3PPP/RNBQKBNR w KQkq -	d2d4 d7d5 c2c4 d5c4 e2e4 b7b5	103	80	64
D20	Queen's Gambit Accepted: Central Variation, McDonnell Defense	rnbqkbnr/ppp2ppp/8/4p3/2pPP3/8/PP3PPP/RNBQKBNR w KQkq -	d2d4 d7d5 c2c4 d5c4 e2e4 e7e5	941	527	728
D20	Queen's Gambit Accepted: Central Variation, McDonnell Defense, Somov Gambit	rnbqkbnr/ppp2ppp/8/4p3/2BPP3/8/PP3PPP/RNBQK1NR b KQkq -	d2d4 d7d5 c2c4 d5c4 e2e4 e7e5 f1c4	8	4	4
D20	Queen's Gambit Accepted: Central Variation, Modern Defense	r1bqkbnr/ppp1pppp/2n5/8/2pPP3/8/PP3PPP/RNBQKBNR w KQkq -	d2d4 d7d5 c2c4 d5c4 e2e4 b8c6	467	318	312
D20	Queen's Gambit Accepted: Central Variation, Rubinstein Defense	rnbqkbnr/pp2pppp/8/2p5/2pPP3/8/PP3PPP/RNBQKBNR w KQkq -	d2d4 d7d5 c2c4 d5c4 e2e4 c7c5	309	168	241
D20	Queen's Gambit Accepted: Central Variation, Rubinstein Defense, Yefimov Gambit	rnbqkbnr/p3pppp/8/1ppP4/2p1P3/8/PP3PPP/RNBQKBNR w KQkq -	d2d4 d7d5 c2c4 d5c4 e2e4 c7c5 d4d5 b7b5	8	9	5
D20	Queen's Gambit Accepted: Linares Variation	rnbqkb1r/p3pppp/5n2/1ppP4/2p1P3/2N5/PP3PPP/R1BQKBNR w KQkq -	d2d4 d7d5 c2c4 d5c4 e2e4 c7c5 d4d5 g8f6 b1c3 b7b5	83	59	41
D20	Queen's Gambit Accepted: Old Variation, Billinger Gambit	rnb1kbnr/ppp1qppp/8/8/2Bp4/PQ2P3/1P3PPP/RNB1K1NR b KQkq -	d2d4 d7d5 c2c4 d5c4 e2e3 e7e5 f1c4 e5d4 d1b3 d8e7 a2a3	2	1	1
D20	Queen's Gambit Accepted: Old Variation, Christensen Gambit	rnb1kbnr/ppp1qppp/8/8/2Bp4/1Q2PN2/PP3PPP/RNB1K2R b KQkq -	d2d4 d7d5 c2c4 d5c4 e2e3 e7e5 f1c4 e5d4 d1b3 d8e7 g1f3	1	2	1
D20	Queen's Gambit Accepted: Old Variation, Korchnoi Gambit	rnb1kbnr/ppp1qppp/8/8/2Bp4/1Q2P3/PP3PPP/RNB2KNR b kq -	d2d4 d7d5 c2c4 d5c4 e2e3 e7e5 f1c4 e5d4 d1b3 d8e7 e1f1	0	0	1
D20	Queen's Gambit Accepted: Old Variation, Novikov Gambit	rnb1kbnr/ppp1qppp/8/8/2Bp4/1Q2P3/PP1N1PPP/R1B1K1NR b KQkq -	d2d4 d7d5 c2c4 d5c4 e2e3 e7e5 f1c4 e5d4 d1b3 d8e7 b1d2	0	0	0
D20	Queen's Gambit Accepted: Old Variation	rnbqkbnr/ppp1pppp/8/8/2pP4/4P3/PP3PPP/RNBQKBNR b KQkq -	d2d4 d7d5 c2c4 d5c4 e2e3	2185	1267	2228
D20	Queen's Gambit Accepted	rnbqkbnr/ppp1pppp/8/8/2pP4/8/PP2PPPP/RNBQKBNR w KQkq -	d2d4 d7d5 c2c4 d5c4	11134	7174	10692
D20	Queen's Gambit Accepted: Saduleto Variation	rnbqkbnr/ppp1pppp/8/8/2pPP3/8/PP3PPP/RNBQKBNR b KQkq -	d2d4 d7d5 c2c4 d5c4 e2e4	2656	1601	2179
D20	Queen's Gambit Accepted: Schwartz Defense	rnbqkbnr/ppp1p1pp/8/5p2/2pPP3/8/PP3PPP/RNBQKBNR w KQkq -	d2d4 d7d5 c2c4 d5c4 e2e4 f7f5	2	0	0
D21	Queen's Gambit Accepted: Alekhine Defense, Borisenko-Furman Variation	rnbqkbnr/1pp1pppp/p7/8/2pPP3/5N2/PP3PPP/RNBQKB1R b KQkq -	d2d4 d7d5 c2c4 d5c4 g1f3 a7a6 e2e4	65	47	51
D21	Queen's Gambit Accepted: Godes Variation	r1bqkbnr/pppnpppp/8/8/2pP4/5N2/PP2PPPP/RNBQKB1R w KQkq -	d2d4 d7d5 c2c4 d5c4 g1f3 b8d7	32	18	16
D21	Queen's Gambit Accepted: Gunsberg Defense	rnbqkbnr/pp2pppp/8/2p5/2pP4/5N2/PP2PPPP/RNBQKB1R w KQkq -	d2d4 d7d5 c2c4 d5c4 g1f3 c7c5	347	241	418
D21	Queen's Gambit Accepted: Normal Variation	rnbqkbnr/ppp1pppp/8/8/2pP4/5N2/PP2PPPP/RNBQKB1R b KQkq -	d2d4 d7d5 c2c4 d5c4 g1f3	5682	3675	5919
D21	Queen's Gambit Accepted: Slav Gambit	rnbqkbnr/p1p1pppp/8/1p6/2pP4/5N2/PP2PPPP/RNBQKB1R w KQkq -	d2d4 d7d5 c2c4 d5c4 g1f3 b7b5	33	15	3
D22	Queen's Gambit Accepted: Alekhine Defense: Alatortsev Variation	rn1qkbnr/1pp2ppp/p3p3/3P4/2B3b1/4PN2/PP3PPP/RNBQK2R b KQkq -	d2d4 d7d5 c2c4 d5c4 g1f3 a7a6 e2e3 c8g4 f1c4 e7e6 d4d5	7	2	11
D22	Queen's Gambit Accepted: Alekhine Defense, Haberditz Variation	rnbqkbnr/2p1pppp/p7/1p6/2pP4/4PN2/PP3PPP/RNBQKB1R w KQkq -	d2d4 d7d5 c2c4 d5c4 g1f3 a7a6 e2e3 b7b5	120	22	236
D22	Queen's Gambit Accepted: Alekhine Defense	rnbqkbnr/1pp1pppp/p7/8/2pP4/5N2/PP2PPPP/RNBQKB1R w KQkq -	d2d4 d7d5 c2c4 d5c4 g1f3 a7a6	823	653	1113
D23	Queen's Gambit Accepted: Mannheim Variation	rnbqkb1r/ppp1pppp/5n2/8/Q1pP4/5N2/PP2PPPP/RNB1KB1R b KQkq -	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 d1a4	181	97	139
D23	Queen's Gambit Accepted	rnbqkb1r/ppp1pppp/5n2/8/2pP4/5N2/PP2PPPP/RNBQKB1R w KQkq -	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6	4007	2442	3977
D24	Queen's Gambit Accepted: Bogoljubov Defense	rnbqkb1r/1pp1pppp/p4n2/8/2pPP3/2N2N2/PP3PPP/R1BQKB1R b KQkq -	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 b1c3 a7a6 e2e4	214	120	111
D24	Queen's Gambit Accepted: Gunsberg Defense, Prianishenmo Gambit	rnbqkb1r/pp3ppp/5n2/2ppP3/2p5/2N2N2/PP3PPP/R1BQKB1R b KQkq -	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 b1c3 c7c5 d4d5 e7e6 e2e4 e6d5 e4e5	55	17	39
D24	Queen's Gambit Accepted: Showalter Variation	rnbqkb1r/ppp1pppp/5n2/8/2pP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq -	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 b1c3	747	495	518
D25	Queen's Gambit Accepted: Janowski-Larsen Variation	rn1qkb1r/ppp1pppp/5n2/8/2pP2b1/4PN2/PP3PPP/RNBQKB1R w KQkq -	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 e2e3 c8g4	578	387	564
D25	Queen's Gambit Accepted: Normal Variation	rnbqkb1r/ppp1pppp/5n2/8/2pP4/4PN2/PP3PPP/RNBQKB1R b KQkq -	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 e2e3	3031	1802	3290
D25	Queen's Gambit Accepted: Smyslov Variation	rnbqkb1r/ppp1pp1p/5np1/8/2pP4/4PN2/PP3PPP/RNBQKB1R w KQkq -	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 e2e3 g7g6	129	63	101
D25	Queen's Gambit Accepted: Winawer Defense	rn1qkb1r/ppp1pppp/4bn2/8/2pP4/4PN2/PP3PPP/RNBQKB1R w KQkq -	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 e2e3 c8e6	28	28	39
D26	Queen's Gambit Accepted: Classical Defense, Normal Line	rnbqkb1r/pp3ppp/4pn2/2p5/2BP4/4PN2/PP3PPP/RNBQ1RK1 b kq -	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 e2e3 e7e6 f1c4 c7c5 e1g1	1279	699	1520
D26	Queen's Gambit Accepted: Classical Defense	rnbqkb1r/pp3ppp/4pn2/2p5/2BP4/4PN2/PP3PPP/RNBQK2R w KQkq -	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 e2e3 e7e6 f1c4 c7c5	1432	798	1692
D26	Queen's Gambit Accepted: Classical Defense, Steinitz Variation, Development Variation	r1bqkb1r/pp3ppp/2n1pn2/2p5/2BP4/4PN2/PP3PPP/RNBQ1RK1 w kq -	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 e2e3 e7e6 f1c4 c7c5 e1g1 b8c6	140	67	137
D26	Queen's Gambit Accepted: Classical Defense, Steinitz Variation, Exchange Variation	rnbqkb1r/pp3ppp/4pn2/8/2Bp4/4PN2/PP3PPP/RNBQ1RK1 w kq -	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 e2e3 e7e6 f1c4 c7c5 e1g1 c5d4	34	7	31
D26	Queen's Gambit Accepted: Classical, Furman Variation	r1bqk2r/5ppp/p1n1pn2/1pb1P3/2B5/5N2/PP2QPPP/RNB2RK1 b kq -	d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 e2e3 e7e6 f1c4 c7c5 d1e2 a7a6 d4c5 f8c5 e1g1 b8c6 e3e4 b7b5 e4e5	2	3	4
